ID,Station,year,month,day,T_mean,T_max,T_min2,Prec(mm)
11570,ხაიში,1986,9,4,23.5,30.6,17.6,0
11571,ხაიში,1986,9,5,22.5,29.3,15.8,0
11572,ხაიში,1986,9,6,16.5,23.5,14.7,60.2
11573,ხაიში,1986,9,7,19.4,26.1,14.3,0
11574,ხაიში,1986,9,8,21.4,29.3,14.4,0
11575,ხაიში,1986,9,9,21.4,28.2,15.9,0
11576,ხაიში,1986,9,10,21.7,28.4,16,0
11577,ხაიში,1986,9,11,22.3,27.6,17.4,0
11578,ხაიში,1986,9,12,22.1,29.2,16.2,0
11579,ხაიში,1986,9,13,21.7,30.1,15.3,0
11580,ხაიში,1986,9,14,20.1,26.8,13.4,0
11581,ხაიში,1986,9,15,19,23.9,15.3,3.6
11582,ხაიში,1986,9,16,19,24.2,14.2,0
11583,ხაიში,1986,9,17,19.6,28.2,13.1,0
11584,ხაიში,1986,9,18,19.8,28.9,13.8,0
11585,ხაიში,1986,9,19,20.5,28.9,14.3,0
11586,ხაიში,1986,9,20,16.7,23.9,14.5,13.1
11587,ხაიში,1986,9,21,15.7,23.6,10.3,0
11588,ხაიში,1986,9,22,16.3,22.4,11,6.2
11589,ხაიში,1986,9,23,17.2,21.9,12.8,0
11590,ხაიში,1986,9,24,15.3,18.9,13.8,8.1
11591,ხაიში,1986,9,25,15.7,23.2,11.1,0
11592,ხაიში,1986,9,26,15,22.5,7.8,0
11593,ხაიში,1986,9,27,14.3,21.1,8.3,7
11594,ხაიში,1986,9,28,15.1,20.2,11.8,13.6
11595,ხაიში,1986,9,29,14.2,17.9,12.2,8.1
11596,ხაიში,1986,9,30,11.1,18.2,5.2,0
11597,ხაიში,1986,10,1,11.7,19,6.1,0
11598,ხაიში,1986,10,2,13.9,18.4,9.5,0
11599,ხაიში,1986,10,3,12.5,17,8.5,2
11600,ხაიში,1986,10,4,13.3,14.4,12,13.9
11601,ხაიში,1986,10,5,10.8,13.2,8.3,18.4
11602,ხაიში,1986,10,6,8,10.2,6,8.7
11603,ხაიში,1986,10,7,6.9,13.8,2.5,0
11604,ხაიში,1986,10,8,7.5,16,1.7,0
11605,ხაიში,1986,10,9,7.7,14.2,3.5,0
11606,ხაიში,1986,10,10,9.8,18,4.6,0
11607,ხაიში,1986,10,11,11.4,15.2,8.6,0
11608,ხაიში,1986,10,12,12.8,19.3,7.9,0
11609,ხაიში,1986,10,13,11.5,18.6,7.7,0
11610,ხაიში,1986,10,14,11.9,18.9,6,0
11611,ხაიში,1986,10,15,11.3,19.1,5.7,0
11612,ხაიში,1986,10,16,10.8,15.1,6.9,0
11613,ხაიში,1986,10,17,11.8,18.8,5.6,0
11614,ხაიში,1986,10,18,12.8,20.5,6,0
11615,ხაიში,1986,10,19,14.5,22,8.6,0
11616,ხაიში,1986,10,20,13.9,20.1,10.2,12.7
11617,ხაიში,1986,10,21,13.2,18.4,8,0
11618,ხაიში,1986,10,22,11.7,15.2,10,5.8
11619,ხაიში,1986,10,23,10,13.8,7.7,22.7
11620,ხაიში,1986,10,24,8.9,15.3,5.3,0
11621,ხაიში,1986,10,25,10,16.8,5.1,0
11622,ხაიში,1986,10,26,11.7,16.9,6.4,0
11623,ხაიში,1986,10,27,12.5,17.9,8.8,0
11624,ხაიში,1986,10,28,11.2,18.9,6.6,0
11625,ხაიში,1986,10,29,10.9,19.1,5.7,0
11626,ხაიში,1986,10,30,11.6,17.9,7.5,0
11627,ხაიში,1986,10,31,11.8,17.6,7.7,0
11628,ხაიში,1986,11,1,11.3,14.6,7.9,2.6
11629,ხაიში,1986,11,2,12.3,17,8.9,4
11630,ხაიში,1986,11,3,11.8,12.7,10.7,13.8
11631,ხაიში,1986,11,4,12.3,16.4,9.9,8.8
11632,ხაიში,1986,11,5,11.7,14.5,8.2,1.3
11633,ხაიში,1986,11,6,10.8,13,8.6,2.1
11634,ხაიში,1986,11,7,9.7,14.4,6.2,4.1
11635,ხაიში,1986,11,8,6.6,11.1,4.8,4.8
11636,ხაიში,1986,11,9,7,11.8,4.3,9.9
11637,ხაიში,1986,11,10,7.4,12.5,4.8,4.3
11638,ხაიში,1986,11,11,5.5,12.2,3,0
11639,ხაიში,1986,11,12,5.8,8.2,3.5,0
11640,ხაიში,1986,11,13,5.8,7.8,4.3,0
11641,ხაიში,1986,11,14,5.8,8.9,4.1,1.3
11642,ხაიში,1986,11,15,1.5,6.8,-0.7,0
11643,ხაიში,1986,11,16,0.6,4.2,-1.7,0
11644,ხაიში,1986,11,17,0.9,6.8,-1.9,0
11645,ხაიში,1986,11,18,3.6,6.8,1.1,0
11646,ხაიში,1986,11,19,0.1,3.6,-1.4,0
11647,ხაიში,1986,11,20,1.3,6,-1.3,0
11648,ხაიში,1986,11,21,2.7,5.5,0.5,0
11649,ხაიში,1986,11,22,4.9,9.6,2.2,0
11650,ხაიში,1986,11,23,4.9,9.1,2.4,2.1
11651,ხაიში,1986,11,24,1.3,6.2,0,0
11652,ხაიში,1986,11,25,1.1,5.9,-0.8,0
11653,ხაიში,1986,11,26,1.2,3.2,-0.2,2.3
11654,ხაიში,1986,11,27,0.1,1.5,-1.4,0
11655,ხაიში,1986,11,28,1.5,3.8,-0.6,0
11656,ხაიში,1986,11,29,2.1,4.3,0.4,0
11657,ხაიში,1986,11,30,2.2,4.6,0.7,0
11658,ხაიში,1986,12,1,2.2,3.6,0.2,0
11659,ხაიში,1986,12,2,2,4,0.6,0
11660,ხაიში,1986,12,3,2.3,4,1,0
11661,ხაიში,1986,12,4,-0.1,3.2,-2,7.6
11662,ხაიში,1986,12,5,-0.2,2,-2.2,0.9
11663,ხაიში,1986,12,6,1.7,4.4,0.2,2.2
11664,ხაიში,1986,12,7,1.6,4.6,-0.3,0
11665,ხაიში,1986,12,8,0.5,2,-0.6,0
11666,ხაიში,1986,12,9,0,1.5,-0.9,0
11667,ხაიში,1986,12,10,-1.8,0.2,-2.8,0
11668,ხაიში,1986,12,11,-2.6,-1.4,-3.8,0
11669,ხაიში,1986,12,12,-3.3,-2,-4.2,0
11670,ხაიში,1986,12,13,-4.3,-2.6,-6.5,0
11671,ხაიში,1986,12,14,-0.7,1.4,-3.3,0
11672,ხაიში,1986,12,15,-1.4,-0.5,-2.4,11.3
11673,ხაიში,1986,12,16,-1.7,1.3,-5,0
11674,ხაიში,1986,12,17,-0.5,1.5,-2.6,4.7
11675,ხაიში,1986,12,18,1.7,5.2,-0.7,0
11676,ხაიში,1986,12,19,1.4,5.4,-1.2,0
11677,ხაიში,1986,12,20,1.8,5.2,-0.5,0
11678,ხაიში,1986,12,21,1,2.9,0.2,13
11679,ხაიში,1986,12,22,-0.2,1.5,-1.1,5.5
11680,ხაიში,1986,12,23,-0.7,0.3,-1.8,36.9
11681,ხაიში,1986,12,24,0,0.4,-0.2,47.8
11682,ხაიში,1986,12,25,1.3,2.4,0,12
11683,ხაიში,1986,12,26,2,4.9,0.9,3.7
11684,ხაიში,1986,12,27,1,2.9,-0.1,25.8
11685,ხაიში,1986,12,28,1.1,2.9,0.1,4.3
11686,ხაიში,1986,12,29,0.4,1.8,0,40.5
11687,ხაიში,1986,12,30,0.4,1.3,0,8.5
11688,ხაიში,1986,12,31,-1,0.4,-2.3,24
11689,ხაიში,1987,1,1,0,0.2,-0.2,51.2
11690,ხაიში,1987,1,2,0.2,1.5,-0.4,19.6
11691,ხაიში,1987,1,3,0.9,3.2,0,14
11692,ხაიში,1987,1,4,0.4,1,0,42.2
11693,ხაიში,1987,1,5,0.5,1.4,0,35.7
11694,ხაიში,1987,1,6,0,0.5,-0.5,24.8
11695,ხაიში,1987,1,7,-0.2,1.4,-1.3,9.2
11696,ხაიში,1987,1,8,0.1,0.5,-0.2,48.6
11697,ხაიში,1987,1,9,0.2,0.5,-0.1,58.7
11698,ხაიში,1987,1,10,0.4,1.5,0,17.3
11699,ხაიში,1987,1,11,-1,0.4,-2,0.7
11700,ხაიში,1987,1,12,-1.2,2.5,-3.8,0
11701,ხაიში,1987,1,13,1.4,2.8,0.6,5
11702,ხაიში,1987,1,14,0.9,2.8,0.2,9.9
11703,ხაიში,1987,1,15,1,4,-0.1,0
11704,ხაიში,1987,1,16,0.4,1.6,-0.3,0
11705,ხაიში,1987,1,17,0,0.8,-0.5,0
11706,ხაიში,1987,1,18,-0.1,1,-0.9,0
11707,ხაიში,1987,1,19,1.2,6,-2.4,0
11708,ხაიში,1987,1,20,1.4,4.8,0,0
11709,ხაიში,1987,1,21,1.1,3.8,-0.3,0
11710,ხაიში,1987,1,22,1,4,0.1,11.5
11711,ხაიში,1987,1,23,1,2,0.3,6.3
11712,ხაიში,1987,1,24,0.2,1.8,-1,0.4
11713,ხაიში,1987,1,25,-0.4,1,-1.5,8.4
11714,ხაიში,1987,1,26,-2.5,0,-5.3,0.05
11715,ხაიში,1987,1,27,-1.2,2,-3.5,0.2
11716,ხაიში,1987,1,28,-0.9,1,-2.5,18.4
11717,ხაიში,1987,1,29,-1.3,0,-3,118.3
11718,ხაიში,1987,1,30,-0.8,1.2,-2.8,104.6
11719,ხაიში,1987,1,31,1.5,4,-0.2,65.4
11720,ხაიში,1987,2,1,-1.7,2,-5,7.6
11721,ხაიში,1987,2,2,1.3,3.7,-0.1,16.4
11722,ხაიში,1987,2,3,1.8,4.8,1,0
11723,ხაიში,1987,2,4,1.4,2.6,0.6,17.7
11724,ხაიში,1987,2,5,1,1.6,0.3,0.4
11725,ხაიში,1987,2,6,0.5,1.1,0,0
11726,ხაიში,1987,2,7,0.5,1,-0.1,0
11727,ხაიში,1987,2,8,-0.3,0.6,-1.5,0
11728,ხაიში,1987,2,9,-0.1,1,-1.7,7
11729,ხაიში,1987,2,10,-0.8,0,-2,2.8
11730,ხაიში,1987,2,11,-0.2,3,-2.6,1
11731,ხაიში,1987,2,12,-0.4,1.5,-1.8,0
11732,ხაიში,1987,2,13,1,3,-0.5,0
11733,ხაიში,1987,2,14,0.3,3.6,-2.8,0
11734,ხაიში,1987,2,15,2.7,7,0,0
11735,ხაიში,1987,2,16,2.2,6.2,0.2,0
11736,ხაიში,1987,2,17,3.2,6.3,1.2,0
11737,ხაიში,1987,2,18,2.6,7.5,0.7,0
11738,ხაიში,1987,2,19,2.4,5,1,1.7
11739,ხაიში,1987,2,20,2.9,7.4,1,5.6
11740,ხაიში,1987,2,21,3.5,10.5,0.8,0
11741,ხაიში,1987,2,22,3.1,9.9,0.2,0
11742,ხაიში,1987,2,23,3.9,8.5,2,0
11743,ხაიში,1987,2,24,4.9,11,2.4,0
11744,ხაიში,1987,2,25,2.6,5,0.6,24.7
11745,ხაიში,1987,2,26,0.5,2.6,-0.7,11.5
11746,ხაიში,1987,2,27,-0.3,0.5,-1,3.1
11747,ხაიში,1987,2,28,-0.8,1.5,-2.8,0.3
11748,ხაიში,1987,3,1,0.1,11,-5.2,1
11749,ხაიში,1987,3,2,-1.1,10.5,-7.2,0
11750,ხაიში,1987,3,3,3.8,13,-0.6,0
11751,ხაიში,1987,3,4,3.9,13,-0.5,0
11752,ხაიში,1987,3,5,4.7,10.2,0.8,0
11753,ხაიში,1987,3,6,4.1,9,1.5,13.6
11754,ხაიში,1987,3,7,3.7,9.3,-0.5,1
11755,ხაიში,1987,3,8,5.1,10.3,2.6,0
11756,ხაიში,1987,3,9,3.9,7,1,10.9
11757,ხაიში,1987,3,10,-1.9,6.3,-7.9,0
11758,ხაიში,1987,3,11,-1.1,2,-3,0.7
11759,ხაიში,1987,3,12,1.9,6,0.4,0
11760,ხაიში,1987,3,13,1.3,10.3,-4.3,0
11761,ხაიში,1987,3,14,0.9,5.2,-0.5,0.05
11762,ხაიში,1987,3,15,-1.1,2,-4,0
11763,ხაიში,1987,3,16,-1.6,1,-5.6,0
11764,ხაიში,1987,3,17,-1.1,1.2,-4,0
11765,ხაიში,1987,3,18,0.9,5,-1.5,4.7
11766,ხაიში,1987,3,19,-0.7,2,-2.7,1.4
11767,ხაიში,1987,3,20,-0.1,3,-2.3,0
11768,ხაიში,1987,3,21,0.8,2.9,-0.4,0
11769,ხაიში,1987,3,22,1.5,7.5,-3.7,0
11770,ხაიში,1987,3,23,4.3,15.5,-1.5,0
11771,ხაიში,1987,3,24,6.9,12.5,4,0
11772,ხაიში,1987,3,25,6.6,13,2.4,0
11773,ხაიში,1987,3,26,3.8,8.4,2.1,8.4
11774,ხაიში,1987,3,27,2.5,4,1.3,0.6
11775,ხაიში,1987,3,28,3.5,7.8,0.4,0
11776,ხაიში,1987,3,29,4.8,9.5,0.5,0
11777,ხაიში,1987,3,30,5.4,11.9,0.6,0
11778,ხაიში,1987,3,31,8.1,15,3.4,0
11779,ხაიში,1987,4,1,8,19.5,1.8,0
11780,ხაიში,1987,4,2,8.2,18,2.1,0
11781,ხაიში,1987,4,3,8.8,19.3,2.8,1.2
11782,ხაიში,1987,4,4,7.7,18.6,0.5,4.2
11783,ხაიში,1987,4,5,8.2,18,3.1,0
11784,ხაიში,1987,4,6,7.1,15.8,0.8,0
11785,ხაიში,1987,4,7,8.6,16,4.1,0
11786,ხაიში,1987,4,8,8.4,15.5,4.7,21.2
11787,ხაიში,1987,4,9,8.3,15.5,4,2.2
11788,ხაიში,1987,4,10,8.2,14,3.6,0
11789,ხაიში,1987,4,11,7.9,15.5,3,0
11790,ხაიში,1987,4,12,8.7,12,6,6.2
11791,ხაიში,1987,4,13,8.1,11.8,5.4,11.4
11792,ხაიში,1987,4,14,9.7,16.8,5.6,2.6
11793,ხაიში,1987,4,15,7.6,12.4,3.4,1.8
11794,ხაიში,1987,4,16,8.8,15.4,4,0
11795,ხაიში,1987,4,17,8.6,14.3,5.4,26.3
11796,ხაიში,1987,4,18,7.6,10.5,4.5,0
11797,ხაიში,1987,4,19,5.8,10.3,2.1,8.2
11798,ხაიში,1987,4,20,2.7,5.8,0.5,15.8
11799,ხაიში,1987,4,21,4.3,6.2,1.7,0
11800,ხაიში,1987,4,22,5.6,9.7,2.6,0
11801,ხაიში,1987,4,23,5.8,7.2,4.7,32.3
11802,ხაიში,1987,4,24,4.7,7,3.7,0
11803,ხაიში,1987,4,25,1.9,4,0.6,10.9
11804,ხაიში,1987,4,26,3.6,9.4,0.5,0.4
11805,ხაიში,1987,4,27,7.3,18.2,0.3,0
11806,ხაიში,1987,4,28,10.8,19,4.6,0
11807,ხაიში,1987,4,29,12.9,22.6,6.6,0
11808,ხაიში,1987,4,30,16.4,28.5,7,0
11809,ხაიში,1987,5,1,17.8,30.2,9.9,0
11810,ხაიში,1987,5,2,16.5,31.4,7.6,0
11811,ხაიში,1987,5,3,13.8,23,8.4,0
11812,ხაიში,1987,5,4,12.5,16.8,7.4,0
11813,ხაიში,1987,5,5,12.2,15.9,8.3,0
11814,ხაიში,1987,5,6,12.7,16.9,8.8,0
11815,ხაიში,1987,5,7,13.1,17.9,9.4,0
11816,ხაიში,1987,5,8,14,22.2,8.9,0.8
11817,ხაიში,1987,5,9,15.5,23.2,9.3,1.1
11818,ხაიში,1987,5,10,17.1,23.4,13.9,0
11819,ხაიში,1987,5,11,17.7,23.1,14.2,0
11820,ხაიში,1987,5,12,17.5,22.6,13.8,0
11821,ხაიში,1987,5,13,18.8,25.8,14.2,0
11822,ხაიში,1987,5,14,19.4,26.6,15.9,0
11823,ხაიში,1987,5,15,15.3,21.1,8.5,6
11824,ხაიში,1987,5,16,16,27.6,7.4,0
11825,ხაიში,1987,5,17,18.3,28.5,9.3,0
11826,ხაიში,1987,5,18,18,28,9.6,0
11827,ხაიში,1987,5,19,19.2,29.6,9.9,0
11828,ხაიში,1987,5,20,19.1,28.8,10.4,0
11829,ხაიში,1987,5,21,18.3,29.1,11,21.7
11830,ხაიში,1987,5,22,19.1,30,10.3,0
11831,ხაიში,1987,5,23,16.7,25.9,11.3,16.7
11832,ხაიში,1987,5,24,13.4,19.5,9.5,12.6
11833,ხაიში,1987,5,25,12.8,17.9,9.7,4.2
11834,ხაიში,1987,5,26,14.3,23.9,8.5,0
11835,ხაიში,1987,5,27,13.7,20,10.4,18.1
11836,ხაიში,1987,5,28,13.8,21.2,10,10.3
11837,ხაიში,1987,5,29,13.6,22.2,10.8,3.7
11838,ხაიში,1987,5,30,16,22.6,9.4,0
11839,ხაიში,1987,5,31,17.6,27.9,9.4,0
11840,ხაიში,1987,6,1,13.8,24.2,12,5.5
11841,ხაიში,1987,6,2,13,17,10.6,25.7
11842,ხაიში,1987,6,3,13.7,16.7,10,1.1
11843,ხაიში,1987,6,4,14.1,16.9,11.4,4.7
11844,ხაიში,1987,6,5,16.8,23.5,10.4,0
11845,ხაიში,1987,6,6,18.1,28.5,9.7,0
11846,ხაიში,1987,6,7,17.2,26.5,11,0
11847,ხაიში,1987,6,8,14.2,19.5,10.4,14.2
11848,ხაიში,1987,6,9,13.6,18.2,11.1,24.6
11849,ხაიში,1987,6,10,13.2,19.6,8.7,4.4
11850,ხაიში,1987,6,11,13.9,19.1,10,3.8
11851,ხაიში,1987,6,12,14.6,17.6,10.7,0
11852,ხაიში,1987,6,13,16.4,23.3,11.9,0
11853,ხაიში,1987,6,14,17.5,21.9,12.9,0
11854,ხაიში,1987,6,15,17.7,24.3,13.1,0
11855,ხაიში,1987,6,16,19.4,29,12.7,0
11856,ხაიში,1987,6,17,21.9,31.6,13.6,0
11857,ხაიში,1987,6,18,21.6,31.9,14.6,0
11858,ხაიში,1987,6,19,19.6,28.2,13,25.1
11859,ხაიში,1987,6,20,19.3,25.2,12.8,0.9
11860,ხაიში,1987,6,21,19.1,25.3,12.8,14.1
11861,ხაიში,1987,6,22,20.9,29.9,14.1,0
11862,ხაიში,1987,6,23,20.9,27.8,15.8,0
11863,ხაიში,1987,6,24,20.2,25,16.3,0
11864,ხაიში,1987,6,25,20.4,24.4,14.9,0
11865,ხაიში,1987,6,26,19.2,25,13.4,0
11866,ხაიში,1987,6,27,20.9,27.5,15.4,0
11867,ხაიში,1987,6,28,21.4,27.5,15.8,0
11868,ხაიში,1987,6,29,17.7,23.2,14,8.8
11869,ხაიში,1987,6,30,18.1,23.9,12.8,0
11870,ხაიში,1987,7,1,18.6,23.6,13.8,0
11871,ხაიში,1987,7,2,19.1,30.2,15.6,0
11872,ხაიში,1987,7,3,17.7,24.4,12.3,0
11873,ხაიში,1987,7,4,20.2,29.5,13.4,0
11874,ხაიში,1987,7,5,20.1,26.7,13.4,0
11875,ხაიში,1987,7,6,17.7,21.8,14.4,24.9
11876,ხაიში,1987,7,7,18.6,23.2,14.7,2.5
11877,ხაიში,1987,7,8,15.9,19.5,13.9,72.7
11878,ხაიში,1987,7,9,15.4,20.1,11.6,8.5
11879,ხაიში,1987,7,10,19,27.5,13.3,0
11880,ხაიში,1987,7,11,19.6,28.5,13.3,0
11881,ხაიში,1987,7,12,19.2,25.5,14.8,0
11882,ხაიში,1987,7,13,20.4,28.5,16.4,1
11883,ხაიში,1987,7,14,20,25.2,16.4,0.7
11884,ხაიში,1987,7,15,20.4,26.4,15.4,0
11885,ხაიში,1987,7,16,20.8,26.7,15.2,0
11886,ხაიში,1987,7,17,21.8,27.3,15.1,0
11887,ხაიში,1987,7,18,21.7,27.9,16.8,0
11888,ხაიში,1987,7,19,22.4,27.9,17.8,0
11889,ხაიში,1987,7,20,22.8,28,18,0
11890,ხაიში,1987,7,21,22.6,27,16.9,0
11891,ხაიში,1987,7,22,21.9,28.4,15.3,0
11892,ხაიში,1987,7,23,22.4,27.5,17.5,0
11893,ხაიში,1987,7,24,23.1,28.5,17.9,0
11894,ხაიში,1987,7,25,23.3,29.5,17.4,0
11895,ხაიში,1987,7,26,23.8,30.5,17.5,0
11896,ხაიში,1987,7,27,25,32.9,18.3,0
11897,ხაიში,1987,7,28,25.1,32.4,18.2,0
11898,ხაიში,1987,7,29,25.4,34.2,17.1,0
11899,ხაიში,1987,7,30,22.3,30.9,17.5,3.1
11900,ხაიში,1987,7,31,22.2,29.2,16.9,2.4
11901,ხაიში,1987,8,1,21.9,29.6,17.3,0
11902,ხაიში,1987,8,2,22.3,30.7,16.3,7
11903,ხაიში,1987,8,3,18.1,28.1,15.4,42.6
11904,ხაიში,1987,8,4,20.6,26.5,14.9,0
11905,ხაიში,1987,8,5,21.9,31.3,13.9,0
11906,ხაიში,1987,8,6,24.2,36,15.9,0
11907,ხაიში,1987,8,7,22.1,30.2,15.3,0
11908,ხაიში,1987,8,8,24.7,33.2,18.5,0
11909,ხაიში,1987,8,9,22.9,29.6,17.9,0
11910,ხაიში,1987,8,10,21.6,24.8,18.2,59.4
11911,ხაიში,1987,8,11,20.5,23.8,17.9,20.9
11912,ხაიში,1987,8,12,20.2,24.6,15.9,0
11913,ხაიში,1987,8,13,20.2,27,16,0
11914,ხაიში,1987,8,14,20.2,24,16.8,0
11915,ხაიში,1987,8,15,17.5,20.8,15.2,33.1
11916,ხაიში,1987,8,16,16.5,25.3,10.2,0
11917,ხაიში,1987,8,17,16.6,22.4,11.4,0
11918,ხაიში,1987,8,18,13.6,20,11,25.9
11919,ხაიში,1987,8,19,12.9,18.6,9.8,0.4
11920,ხაიში,1987,8,20,15.4,25.5,7.6,0
11921,ხაიში,1987,8,21,17.2,24.5,9.8,0
11922,ხაიში,1987,8,22,18.8,24.9,14.6,0
11923,ხაიში,1987,8,23,16.3,23.8,7.4,0
11924,ხაიში,1987,8,24,17.4,20.2,14.9,25.8
11925,ხაიში,1987,8,25,15.3,18.2,12.3,30.9
11926,ხაიში,1987,8,26,16.5,20.1,13.4,0
11927,ხაიში,1987,8,27,17.4,23.6,12.2,0
11928,ხაიში,1987,8,28,19.5,25.9,14.2,0
11929,ხაიში,1987,8,29,18.5,26.6,14.4,0
11930,ხაიში,1987,8,30,18.4,22.3,15.2,2.4
11931,ხაიში,1987,8,31,17.3,21.6,14.2,4.4
11932,ხაიში,1987,9,1,16.5,20.8,11.7,0
11933,ხაიში,1987,9,2,16.1,20.1,12.5,0
11934,ხაიში,1987,9,3,16.2,22.9,11.8,0
11935,ხაიში,1987,9,4,16.1,24.8,9.4,0
11936,ხაიში,1987,9,5,15.8,21.5,11,0
11937,ხაიში,1987,9,6,16.5,22.5,11.6,0
11938,ხაიში,1987,9,7,16.7,25,10,0
11939,ხაიში,1987,9,8,17.3,24.1,10.3,0
11940,ხაიში,1987,9,9,18.5,26,11.6,0
11941,ხაიში,1987,9,10,18.4,24.2,12.3,0
11942,ხაიში,1987,9,11,18.4,25.5,14.5,0
11943,ხაიში,1987,9,12,17.7,23.7,13,0
11944,ხაიში,1987,9,13,16.6,19,14.3,12.5
11945,ხაიში,1987,9,14,17.4,24.4,9.9,0
11946,ხაიში,1987,9,15,17.5,24,10.3,0
11947,ხაიში,1987,9,16,16,21.1,11,0
11948,ხაიში,1987,9,17,14.3,18.2,9,1.3
11949,ხაიში,1987,9,18,12.4,17.4,6,0
11950,ხაიში,1987,9,19,9.5,16.5,2.9,0
11951,ხაიში,1987,9,20,11.2,21,5,0
11952,ხაიში,1987,9,21,13.8,23.1,7,0
11953,ხაიში,1987,9,22,13.3,17.1,8.9,7.1
11954,ხაიში,1987,9,23,12.3,16.6,9.2,0
11955,ხაიში,1987,9,24,11.3,22.7,4.1,0
11956,ხაიში,1987,9,25,14.2,24.9,7.6,0
11957,ხაიში,1987,9,26,15.7,25.9,8.6,0
11958,ხაიში,1987,9,27,16.6,25.4,9,0
11959,ხაიში,1987,9,28,16.9,27.7,10.5,0
11960,ხაიში,1987,9,29,17.6,26.6,10,0
11961,ხაიში,1987,9,30,17.6,26.6,10.3,0
11962,ხაიში,1987,10,1,15.4,18.8,13.8,9.6
11963,ხაიში,1987,10,2,14,15.1,12.4,68.4
11964,ხაიში,1987,10,3,11.1,16,8.2,7.2
11965,ხაიში,1987,10,4,8.7,13.5,5.7,0
11966,ხაიში,1987,10,5,8.2,14,3.8,0
11967,ხაიში,1987,10,6,8.4,15,3.9,0
11968,ხაიში,1987,10,7,8.5,13.5,4.4,0
11969,ხაიში,1987,10,8,9.2,15,5.1,0
11970,ხაიში,1987,10,9,10.9,18,4.6,0
11971,ხაიში,1987,10,10,13.2,25.8,5,0
11972,ხაიში,1987,10,11,12.4,22.5,5.2,0
11973,ხაიში,1987,10,12,12.1,21.8,5,0
11974,ხაიში,1987,10,13,11,18.1,6.4,0
11975,ხაიში,1987,10,14,12.2,20.8,6.1,0.4
11976,ხაიში,1987,10,15,12.8,20.2,6.5,0
11977,ხაიში,1987,10,16,13,22.6,6.1,0
11978,ხაიში,1987,10,17,14.3,24.1,7.4,0
11979,ხაიში,1987,10,18,14.1,22.9,8.3,0
11980,ხაიში,1987,10,19,13.4,20.2,7.1,0
11981,ხაიში,1987,10,20,15.1,21.3,10.6,0
11982,ხაიში,1987,10,21,14.2,21.1,8.6,2.8
11983,ხაიში,1987,10,22,11.6,18.2,6.3,0
11984,ხაიში,1987,10,23,11.3,18.8,5.7,0
11985,ხაიში,1987,10,24,9.5,17.2,3.7,0
11986,ხაიში,1987,10,25,7.3,14.1,3.3,13.6
11987,ხაიში,1987,10,26,8.8,14.9,4,0
11988,ხაიში,1987,10,27,6.9,14.4,1.7,0
11989,ხაიში,1987,10,28,7.4,14.3,1.7,0
11990,ხაიში,1987,10,29,8.3,11.8,6.2,0
11991,ხაიში,1987,10,30,6.1,9.6,5.1,4.9
11992,ხაიში,1987,10,31,6.8,11.8,3.6,0
11993,ხაიში,1987,11,1,7.6,13.6,3,0
11994,ხაიში,1987,11,2,9.4,14.1,5.6,2.4
11995,ხაიში,1987,11,3,7.9,12.4,6.4,6.1
11996,ხაიში,1987,11,4,5.8,7.2,4.4,0
11997,ხაიში,1987,11,5,3,6,1,7.7
11998,ხაიში,1987,11,6,2.6,5.6,0.7,7.8
11999,ხაიში,1987,11,7,4,6,2,0
12000,ხაიში,1987,11,8,3.7,5.8,1.8,5.3
12001,ხაიში,1987,11,9,5.1,7.2,3.4,2.2
12002,ხაიში,1987,11,10,4.2,6.4,2,0
12003,ხაიში,1987,11,11,6.9,13.8,2.4,0
12004,ხაიში,1987,11,12,5.8,10.2,2,1.4
12005,ხაიში,1987,11,13,5.3,9.3,1,0
12006,ხაიში,1987,11,14,5,8.4,1.2,0
